age,monthly_spend,days_since_last_order,support_tickets,tenure_months,churn
42,91.43475631199794,72.59119197211368,3,117,0
23,92.79723383886359,1.5628009494926358,1,39,0
64,114.78423044321879,27.476812000405893,0,55,0
66,136.55389543248953,3.569712179553158,0,110,0
60,102.32576870828522,3.499478827078048,0,21,0
53,57.045642778564584,20.621129860050864,1,100,0
40,85.37207276472938,7.138422254127682,2,18,0
48,171.25335425858077,55.00455745819571,0,108,0
47,122.99107156542046,7.9658912449644435,1,39,0
27,138.04349134815288,62.31679842098599,1,76,0
22,109.5431517130785,54.06046245862229,3,85,0
32,93.62009215306921,88.72497109044848,1,45,0
43,187.10277799501642,28.173578852417812,1,66,0
27,112.47232571795678,72.03615552612827,0,91,0
24,102.26520481891492,6.189553163161135,1,105,0
66,163.8456946542136,54.01367359122533,2,13,0
39,91.10558564530459,9.812540638696635,2,59,0
51,96.21090624904014,60.67766602460638,1,102,0
47,120.40986736067592,36.127849340891274,1,67,0
59,120.01080416352718,24.041058839116012,2,4,1
60,130.38445391612856,30.640979949584267,2,15,0
34,203.66676357581952,28.845957061134275,2,98,0
66,133.44992985409482,8.102334659285173,2,51,0
39,24.877841489967977,29.186983107993548,3,84,0
65,133.05195773726243,89.4279964096812,1,107,0
41,121.51519977958395,26.90798653113169,0,11,0
24,121.73800097405831,4.067959517174239,2,55,0
61,129.83789237584682,56.563092685803156,1,18,0
19,118.85286849300803,8.783300747290207,4,101,0
62,117.89551627778444,38.15775694630475,0,54,0
20,144.52176839083145,2.0928126344693254,1,105,0
29,98.31676811221996,11.418090110790683,2,36,0
52,82.09254657443297,0.724025276946169,1,18,0
71,240.95125810489566,24.772987669731467,1,104,0
41,91.36570224875067,20.89305102690214,1,73,0
24,124.00571649840306,22.03041730314285,2,23,0
31,60.173589964985304,48.81768295517109,1,83,0
69,124.65873660205688,14.162485959905622,1,50,0
59,82.6709779724266,9.627589159490435,1,6,0
23,102.30108228599957,1.3744741919293653,1,31,0
39,161.80258663084496,23.47751642611748,1,90,0
33,138.88038273512296,44.534719780119396,2,16,0
28,142.73638098299276,70.20001333226179,2,41,0
66,49.15180646432549,3.0635336134074582,4,31,0
53,193.47580679316053,4.0163919821405365,2,88,0
28,72.324747562325,8.381169087465311,0,103,0
55,181.1424325717546,65.56439971861792,1,94,0
41,160.86175463925946,14.171459429762518,2,86,0
21,143.0933096713872,30.160434824634407,3,11,0
43,85.80060876366474,8.193336008693741,1,109,0
28,126.06359379278092,32.32954912386711,1,20,0
31,101.1631435742056,0.2974308717308161,0,49,0
68,121.16158286021167,23.068003976685883,2,99,0
58,110.0051096365776,3.8492440812291657,1,29,0
25,38.455579737103676,83.60644790331924,1,26,1
66,164.87136603938353,7.544574206863123,0,4,0
50,116.75571373802555,3.05795785801283,0,43,0
67,100.60798401991052,56.617741962951015,2,59,1
60,97.58691068680929,3.1598170281878466,1,56,0
37,134.33838305467071,11.678461943534543,4,5,0
48,84.2497464682211,83.77747824336029,1,25,0
48,29.792977661038265,18.342840478519218,0,1,0
59,136.28519212833103,48.164795365810775,2,27,0
32,140.76411991827285,2.8422340262437564,3,72,0
36,112.01472701289468,10.174259815657477,1,2,0
31,74.08388499239965,53.91076798248603,2,20,0
34,123.55742163557142,4.873634735753426,2,65,0
27,61.41870526745645,5.512434146206247,0,67,0
20,78.91077613249362,4.921793505896006,2,107,0
71,89.97208253983355,155.24557602470603,1,69,0
22,153.75756283566224,29.14357470059496,2,111,0
68,105.49556198252331,7.346125800301352,2,87,0
18,102.08534352894158,39.10252277261594,0,66,0
62,198.18770061644983,14.285738124046935,1,46,0
36,134.09849988754854,2.6323450369080814,2,14,0
47,133.55978041899303,59.608419477655445,0,84,0
34,105.211970191649,45.07422695401325,0,112,0
45,96.14513329452889,42.69849137479646,0,44,0
43,32.54374239931397,6.629812077246813,2,43,0
48,158.74962127694232,38.08587972830068,2,12,0
40,137.93238823025516,13.947679341505355,1,72,0
48,112.83336027146346,24.15243098293456,1,37,0
65,114.51093192654977,77.36994414180019,2,2,0
42,149.44577049044221,62.093762587492726,1,1,0
38,57.811597076805874,22.850184465791276,0,40,0
25,96.40474673784777,17.17384295224483,0,56,0
38,74.54788548429877,32.93748573926718,4,55,0
25,190.86037129946985,49.541996343109474,5,89,0
28,155.026221274132,37.8414867109804,3,63,0
72,31.89229435458543,14.636674690473336,0,94,0
23,59.44953493440097,2.4974986361572133,6,36,1
45,114.70617306570055,19.096417584178905,0,28,0
65,101.10239151710302,0.6443792262336918,1,65,0
72,67.02471167692447,4.433274380632325,2,13,0
26,197.79048950601958,39.99279349198207,1,91,0
27,132.50159655930315,22.50296664133187,1,23,0
39,138.99265291452366,22.573322684909996,2,109,0
49,92.31940203071144,21.57873814850575,1,118,0
72,148.8909658871201,25.233155264325685,1,64,0
29,104.78268956071953,34.51540706299959,0,38,0
27,108.66627305170002,51.18969696864101,1,41,0
32,144.4400783930104,55.19454891962445,1,52,0
67,54.84009739758801,13.239120948645335,2,58,0
19,183.8811143940393,8.769167885512637,2,9,1
39,127.29556858895504,69.22144889769524,1,24,0
24,171.23776835121697,7.069658754757935,2,94,0
26,76.98320973524727,116.90451828488783,3,7,0
70,83.07339503887228,73.38746320723453,3,54,0
18,73.52399113600751,14.241719069867079,1,105,0
36,130.01190690659357,45.6979361567465,2,11,0
70,122.63933207672984,79.00209105636523,0,111,0
52,101.42352723075278,1.6242848398651284,4,57,0
22,79.43723228458882,28.62407278158929,3,51,0
44,69.33614921076631,49.044977138862066,1,85,0
73,118.06064398117375,50.4512988028467,0,93,0
40,101.37652881645599,2.7279536211861326,2,57,0
48,92.5757203056695,29.8460487478559,0,10,0
48,181.8835794452644,3.6909946645362224,5,116,0
55,116.70697287229065,39.03060441773981,2,2,0
28,170.801717357077,3.0375188037988172,1,104,0
65,98.66991269269214,18.698298397256217,2,52,1
74,129.79105135194627,18.035683756231588,1,62,0
26,117.78095934974661,10.55542311493892,1,92,0
64,52.0951076192751,12.00170617660418,0,112,0
64,177.13353225055653,5.060276485604113,3,18,0
60,114.59385571870337,11.716526705913024,0,97,0
39,149.8567287853184,57.08238173109424,1,79,0
44,89.91885110153763,141.3400297567151,2,44,1
65,113.40622473680942,6.999396205616436,2,51,0
26,85.32590560306582,175.70464060917007,0,92,0
65,169.43993931053575,109.68997127235409,1,17,0
70,132.45637389802704,37.196286605139484,4,61,0
56,134.68214106723553,40.401712844977396,1,86,0
37,174.32736588419914,1.2467173440455754,1,65,0
49,166.2536518759609,23.837481230058255,2,54,0
20,150.6137014454514,19.10365552778962,3,62,0
71,63.13090611850149,11.212368591369167,0,61,0
37,92.17283521933265,80.43983029574234,3,96,0
21,79.84447455954589,29.928676104349282,0,98,0
63,149.10134774503197,137.3049469284237,1,110,1
55,126.82607767000205,3.5048607945394363,1,9,0
53,64.37950265477622,32.053433510686034,2,39,0
21,112.4502314795509,12.844841816211249,1,105,0
60,60.23550657124886,56.80285350980355,1,77,0
54,117.87374047720961,7.589151507387859,1,45,0
63,53.785099840512615,64.9373944245526,0,75,0
65,141.1530997353845,70.29664025581597,1,56,0
30,135.11850504136294,50.25675410895774,3,106,0
30,196.31793973387528,50.701755560982875,0,67,0
70,153.9149315798937,11.21327334331542,1,54,0
48,103.08342976709989,20.437925985594127,1,75,0
42,152.72280373097942,10.701791737195768,1,23,0
34,64.09344476219286,25.224850257390354,1,92,0
54,81.50109585275658,18.423260588794633,3,25,0
60,133.3257012830044,17.440229233889063,0,3,0
18,33.67001349008291,3.7343589854981563,3,7,0
49,118.51356860264468,99.32110007775817,1,8,0
74,79.18946831526317,2.677275911781171,1,12,0
33,124.05228220613054,2.098096185146872,1,7,0
34,76.89054567810946,0.20967334653360484,4,36,0
68,136.96992549820754,31.04526349390733,3,115,0
21,120.77309694669559,116.02055474242954,1,13,0
40,176.01463667525323,3.5780494862140135,1,81,0
44,120.26938136406488,2.9333365260938917,2,104,0
63,89.25428780154135,21.778348069561183,1,97,0
25,110.12456576690869,24.959820526531622,1,44,0
42,66.23054411933074,109.02169709793553,2,7,0
26,136.2454901882176,1.895966894772809,1,44,0
62,143.5940098526109,43.30014829521862,2,72,0
54,218.7678414677127,14.623796554411514,2,91,0
46,95.12656037582381,15.637678261126327,0,17,0
40,109.28821705299269,59.18342959234939,2,36,0
26,96.96965902247138,10.365049704484369,3,72,0
70,128.48454804524897,31.292590817651966,0,86,0
54,135.26762137918456,1.2260994835092427,2,37,0
36,117.86500622285956,1.9757664370804848,1,98,0
41,163.4530366749213,50.862984304818525,1,96,0
59,95.3208198498089,5.775312917334164,2,43,1
59,159.4469619156285,38.71573979918795,3,64,0
44,141.5399141456433,10.012060252068974,3,57,0
35,119.51880320404214,80.85147278163704,0,80,0
55,107.40253436971417,38.091224725257014,4,39,0
55,217.06671034925478,27.07230631239094,1,40,0
52,87.31965397031682,40.852455112346945,0,51,0
22,131.91732707873658,123.30941295133418,0,26,0
44,89.9912371903147,13.595591208316813,1,70,0
52,191.42482994485223,59.47258062669304,1,115,0
72,155.47305315196814,28.14972204848425,1,42,0
47,92.86600484635423,0.07108621223299713,0,103,0
37,140.50379973724912,36.95486011025731,1,56,0
49,130.30782885106223,13.763431861332414,3,20,0
28,99.33500952101045,2.346651393123573,0,60,0
23,150.32656868912693,4.822268743321662,2,60,0
56,135.5722156441764,0.5036506301874276,0,3,0
74,128.62794855543808,74.17078490251156,2,58,0
66,118.32321155030685,9.623719542446146,2,20,0
51,137.24217970398604,68.68820733280029,2,95,0
20,129.17550645969837,39.72239798813564,1,65,0
74,122.3637333210007,3.4841451649106436,4,37,0
43,94.35936336049747,11.553656502366865,1,1,1
34,187.7506496304997,18.66503843365814,2,68,0
68,77.98320226605811,17.11961642421196,1,84,0
60,137.1054487551898,18.90760389601908,1,51,0
60,107.19037030794269,29.21465467833948,1,108,0
33,190.381890777972,86.29328073539536,3,24,0
74,83.86069851104637,10.933889407812666,3,90,0
43,90.58946952958672,9.233533298098122,1,59,0
48,81.20727746952699,0.5577792376425618,0,38,0
60,132.9386020380244,20.966797990415387,1,35,0
55,65.07797361725433,30.714188429597748,1,54,0
27,100.85886020968935,10.573656594812974,2,10,0
35,33.9053670858286,4.448784126336726,1,78,0
38,129.6168541651236,21.32603227502222,0,49,0
72,99.9914056497495,10.69889064613076,0,81,0
58,60.477730242725876,25.006290023032996,2,62,0
38,163.42437611896236,91.09729171420813,1,117,0
59,67.69332406460242,70.66567627681064,3,10,0
60,151.87774760112862,39.448732972923665,2,59,0
40,91.95836704048781,39.318253542462855,4,64,0
40,184.06285511581703,74.70143098568937,3,30,0
68,149.98202155704584,9.017425369129246,3,81,0
50,79.67808516503888,38.14155744748604,0,44,0
26,83.31669791158774,49.92025649385001,2,91,0
59,144.2210082089724,25.081161319278255,6,110,0
51,109.50487477159334,0.6658548569707149,5,102,0
47,113.22629971914537,15.069492879695316,0,76,0
59,170.88955447088392,70.01209322919959,1,86,0
69,90.05244506520174,56.78651950964287,1,103,0
36,123.65175088701818,35.241503673835425,0,117,0
41,158.18511174609225,2.9729318668552884,1,87,0
28,152.364699535424,23.012403055234042,0,109,0
54,113.6154932991731,22.30606200765513,0,115,0
40,108.44376476589368,1.377829584625997,3,21,0
37,50.44738149916273,12.356173304675275,0,60,0
57,77.75020029339217,25.36184285122974,4,43,0
41,132.73436906298934,30.859517376026055,2,114,0
44,114.48471244231055,41.82685756406206,0,89,0
43,122.99708314264906,7.607517082689784,3,106,0
32,161.57014438536243,32.18280365560186,0,42,0
25,72.50707563750902,13.84012492671349,2,101,0
65,110.55278791069401,2.805989549306847,4,10,0
23,127.54843853644871,19.738872922583674,4,112,0
36,91.83360249701936,33.77551372173653,2,28,0
56,177.25908455709668,14.650041347058378,2,63,0
25,156.34347206452588,37.40513095105618,1,86,0
55,131.60533308355022,29.70953072830265,3,89,0
59,191.76927117314347,9.595447767090683,0,26,0
55,60.04418881559431,2.0259070129637946,2,67,0
35,119.69094875577272,30.066346127584254,1,64,0
19,134.65347875736245,27.6423140399313,0,93,0
68,83.41779812824312,6.198346471638507,2,39,0
36,132.02858167270912,4.161151351584229,3,91,0
63,75.73670024848488,10.491036773806997,0,74,0
29,147.62229273097012,28.825893738398605,0,91,0
27,162.31339072515627,6.303108981140735,0,105,0
62,130.89333604513314,43.428831930852645,4,51,0
71,45.888087397402174,46.20548225750826,3,52,0
67,81.32825915335862,7.490215052245917,0,95,1
60,142.58840012852642,3.2733500921186423,2,94,0
32,120.84794574049464,5.256758708484244,3,105,0
70,12.239895292300474,109.1172696884552,2,66,0
56,169.7132153547296,6.367782524617662,1,76,0
27,125.4662602501533,5.104144834544914,6,8,1
25,87.23701343999821,3.5711139246492514,1,55,0
67,159.79822390266656,1.777181645394072,1,30,0
33,92.89839948372403,2.46884118781794,2,102,0
61,92.46191529583142,103.39076677205388,1,15,0
25,134.33410604056144,0.42886956566783874,0,93,0
33,191.2415383696918,20.59643560544209,1,100,0
34,184.94348711891547,3.47676011519249,2,56,0
34,134.38845995616427,25.20375780332682,1,80,0
56,138.49542635401278,4.568553090654032,1,70,0
70,151.659957283393,58.210240518431256,1,83,0
69,69.72065298522604,76.2333719828905,2,82,0
60,145.7659334860793,41.24067574480794,3,31,0
29,90.63706127425888,27.87920484463031,1,82,0
72,132.73912267186324,36.092918726862415,1,108,0
48,110.90129489570651,22.77161100723561,2,38,0
49,140.04833308456858,13.081301779782082,1,37,0
57,124.7241386002584,3.091411852317898,0,35,0
61,10.0,39.052268564589234,2,109,0
72,127.15566846820722,31.580935641610616,2,106,0
51,145.6861180919705,7.876072865831857,1,42,0
52,137.83713393353815,20.972571447735874,0,112,0
60,115.89656215165681,0.4221956774822601,2,91,0
32,185.68646767721623,18.96560834019842,2,48,0
35,132.45492516486644,12.820161150309366,1,99,0
53,137.50693200772426,1.6175917028558238,2,109,0
21,161.77967576202275,0.21043771423114044,1,104,0
36,134.50371998786395,10.35770325928083,5,57,0
58,84.07928986343185,59.40227262052014,0,26,0
73,22.466503448815104,86.82057280706287,1,20,0
47,100.91516391927675,120.53472392740989,2,99,0
40,150.43782103524467,38.92391391364394,5,88,0
43,105.87614674328776,35.62780287084358,1,85,0
57,152.0471348912692,7.028336769711675,7,6,0
49,125.94912703681092,1.6212737795139125,1,115,1
19,171.52264281048738,57.204072338080586,0,14,0
48,108.19133171517356,129.45905281412578,3,70,0
40,138.70459306270752,17.0843751711249,1,112,0
57,140.23540258141438,15.341374626563404,2,29,0
67,180.0640749052477,13.610235614259919,1,62,0
72,51.73450774662888,6.756527125357976,3,100,1
52,101.6636690178737,24.105541917797098,1,32,0
38,153.94064421554015,64.47884536833354,1,13,0
43,181.83585919114591,12.320252465458639,0,58,0
28,129.60286050568322,0.6786422210735777,0,95,0
71,108.29183342314052,39.34663538002817,1,69,0
66,150.2847347469778,39.25006580446221,2,53,0
66,154.74810700926733,72.050772384919,0,77,0
36,105.61353285330772,97.05646657234806,0,7,1
36,133.21229248710185,55.94630206839947,3,42,0
66,167.22109049647878,13.245279755611714,0,105,0
49,195.61835973097806,10.034994732407498,0,47,0
58,149.70419836941167,9.273244835572486,1,115,0
45,121.76555586662373,5.445651519082552,1,66,0
43,117.83699295848368,16.116186147467655,2,112,0
54,142.2958622877449,54.060648051422106,1,75,0
64,115.373086300822,22.63231427369261,2,50,0
37,127.58561996089553,5.488620632118023,3,110,0
64,77.684949418765,0.4350010098286645,1,33,0
31,171.88228785964637,7.159257216382962,1,47,0
40,74.39261091405285,39.659763671398586,2,86,0
70,102.7155295818795,17.924377730928633,3,105,0
72,123.90373043407256,8.051943402438322,1,24,0
70,199.63947519554554,3.4550827076582697,1,119,0
36,103.0926806059069,1.5593130041269858,1,52,0
66,93.35936744158414,69.06738224144051,0,41,0
71,97.96732330664824,8.396960763981593,4,16,0
73,186.3558867044525,3.9458156898672785,1,4,0
19,10.0,43.0985807251113,1,67,0
60,79.89047951405652,15.715279117999305,2,72,1
74,229.25154836638205,55.43492580635676,1,12,0
61,143.63528293966547,4.305250955634512,4,108,1
31,75.7606020264312,63.590973639343844,2,65,0
61,118.32328071300914,2.821473483499448,1,7,0
23,122.69818264271447,4.123436405367696,1,101,0
45,153.84500983622422,0.03514056810388038,1,24,0
53,193.58008011290252,33.207581589753616,1,81,0
44,135.54206725116862,6.458489184931276,1,81,0
57,98.40846787948158,118.40522765812926,1,97,0
31,151.48337768392818,3.158863270249316,1,97,0
52,92.06989212548555,24.4425479202383,2,118,0
54,78.66650016043883,70.30276850269004,2,11,1
54,49.603645121742204,5.155003248920768,1,44,0
34,57.394864219983965,9.842247701131543,2,44,0
35,84.14219375502913,47.270225943985714,4,45,0
32,72.88840929196516,75.8209825804545,2,29,0
44,132.5294610949887,20.09646373549354,1,28,0
51,72.02392696703859,15.624909422667987,0,115,0
38,10.0,34.8502471529258,3,107,0
41,78.24352901642138,22.754699528479073,1,82,0
34,101.12561409114323,6.145694246268499,1,67,0
30,95.7820204851214,58.64390069116878,1,57,1
55,180.78098717236736,1.9710361905657687,0,82,0
64,95.458297628434,6.711799857177573,0,103,0
34,155.2369385279679,32.51173309784045,1,51,0
67,119.24069601276553,20.12309266170674,2,64,0
50,118.30781097309605,21.05631763387029,3,109,0
27,86.58478844607852,4.15121632298756,2,109,0
38,117.64869393676932,61.02572575325732,1,28,0
18,89.39615492410333,8.558797803816065,1,29,0
20,126.80097257018282,34.60281706608985,3,25,0
37,110.55001469505247,0.596915642292614,1,4,0
43,82.21488267233599,20.632858708999144,3,83,0
63,159.67577358802382,23.914162622761886,1,52,0
25,137.07361920085702,94.69946534937843,2,4,0
65,102.07749063431007,56.46631746436997,2,25,0
31,125.8197218814124,127.22616630224796,1,64,0
25,116.64709913992145,8.929339007484073,2,100,0
57,85.29636250946905,53.46971235191038,1,79,0
62,122.81984916084656,12.348730275689267,0,64,0
52,95.15952980770501,5.042495658319746,1,23,0
24,82.20264657519603,55.686682222540924,0,35,0
24,55.089306789339005,31.765765497242807,2,94,0
40,105.65570585845477,64.14904568659534,1,93,0
43,142.67882638334893,9.995534912322388,2,104,0
74,92.21362586484561,23.879176280731777,0,63,0
